transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2159-15_tr_01,Minister of Information and Communication Technology,Minister of Defence,All Information Technology Parks,department,2020-01-22,Gotabaya Rajapaksa,Gotabaya Rajapaksa
