transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2261-97_tr_01,Minister of Economic Policies & Plan Implementation,"Minister of Buddha Sasana, Religious and Cultural Affairs",Buddhasasana Fund,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_02,Minister of Economic Policies & Plan Implementation,"Minister of Buddha Sasana, Religious and Cultural Affairs",Central Cultural Fund,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_03,State Minister of Prison Management and Prisoners' Rehabilitation,Minister of Justice,Department of Prisons,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_04,State Minister of Prison Management and Prisoners' Rehabilitation,Minister of Justice,Community Based Correction Department,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_05,State Minister of Prison Management and Prisoners' Rehabilitation,Minister of Justice,Training Schools for Youthful Offenders,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_06,State Minister of Prison Management and Prisoners' Rehabilitation,Minister of Justice,Rehabilitation Commissioner General's Office,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_10,"State Minister of Education Reforms, Open Universities and Distance Learning Promotion",Minister of Education,National Education Commission,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2261-97_tr_11,"Minister of Public Services, Provincial Councils and Local Government","Minister of Public Services, Provincial Councils and Local Government",Department of Pensions,department,2022-01-09,Gotabaya Rajapaksa,Gotabaya Rajapaksa
