transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2159-48_tr_02,Minister of Defence,State Minister of Defence,Department of Immigration and Emigration,department,2020-01-24,Gotabaya Rajapaksa,Gotabaya Rajapaksa
