transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2268-51_tr_03,Minister of Justice,State Minister of Prison Management and Prisoners' Rehabilitation,Department of Prisons,department,2022-02-23,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2268-51_tr_04,Minister of Justice,State Minister of Prison Management and Prisoners' Rehabilitation,Community Based Correction Department,department,2022-02-23,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2268-51_tr_05,Minister of Justice,State Minister of Prison Management and Prisoners' Rehabilitation,Training Schools for Youthful Offenders,department,2022-02-23,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2268-51_tr_06,Minister of Justice,State Minister of Prison Management and Prisoners' Rehabilitation,Rehabilitation Commissioner General's Office,department,2022-02-23,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2268-51_tr_01,Presidential Secretariat - National Priority Programme,Presidential Secretariat - National Priority Programme,Presidential Task Force for Economic Revival and Poverty Alleviation,department,2022-02-23,Gotabaya Rajapaksa,Gotabaya Rajapaksa
