transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2232-39_tr_01,Minister of Industries,Minister of Agriculture,Lanka Phosphate Company Ltd.,department,2021-06-18,Gotabaya Rajapaksa,Gotabaya Rajapaksa
