transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2235-59_tr_01,Minister of Finance,Minister of Economic Policies & Plan Implementation,Buddhasasana Fund,department,2021-07-08,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2235-59_tr_02,Minister of Finance,Minister of Economic Policies & Plan Implementation,Buddhist Renaissance Fund,department,2021-07-08,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2235-59_tr_03,Minister of Finance,Minister of Economic Policies & Plan Implementation,Central Cultural Fund,department,2021-07-08,Gotabaya Rajapaksa,Gotabaya Rajapaksa
