transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2256-39_tr_06,Minister of Justice,"Minister of Buddha Sasana, Religious and Cultural Affairs",Department of Public Trustee,department,2021-12-02,Gotabaya Rajapaksa,Gotabaya Rajapaksa
