transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2196-27_tr_01,Presidential Secretariat - National Priority Programme,"State Minister of Skills Development, Vocational Education, Research and Innovation",All Information Technology Parks,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2196-27_tr_02,Minister of Plantation,Minister of Agriculture,Janatha Estate Development Board,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2196-27_tr_04,State Minister of Production and Supply of Fertilizer and Regulation of Chemical Fertilizer and Insecticide Use,State Minister of Backward Rural Areas Development and Promotion of Domestic Animal Husbandry and Minor Economic Crop Cultivation,National Agricultural Diversification and Settlement Authority,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2196-27_tr_05,"State Minister of Rural Housing, Construction and Building Material Industries",State Minister of Rural Roads and other Infrastructure,State Development and Construction Corporation,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2196-27_tr_06,Minister of Industries,"State Minister of Rattan, Brass, Pottery, Furniture and Rural Industrial Promotion",Ape Gama,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2196-27_tr_07,State Minister of Postal Services and Professional Development of Journalists,Minister of Mass Media,Postal Department,department,2020-10-06,Gotabaya Rajapaksa,Gotabaya Rajapaksa
