transaction_id,parent,parent_type,child,child_type,rel_type,date
2157-29_tr_01,Gotabaya Rajapaksa,citizen,State Minister of Transport Services Management,minister,AS_MINISTER,2020-01-09
2157-29_tr_02,Gotabaya Rajapaksa,citizen,State Minister of Railway Services,minister,AS_MINISTER,2020-01-09
