transaction_id,parent,parent_type,child,child_type,rel_type,date,president
2355-09_tr_01,Ranil Wickremesinghe,president,Non Cabinet Minister of State Plantation Enterprises Reforms,minister,AS_MINISTER,2023-10-23,Ranil Wickremesinghe
