transaction_id,old_parent,new_parent,child,type,date,old_president_name,new_president_name
2161-43_tr_02,Minister of Power & Energy,State Minister of Renewable Energy & Power,Lanka Electricity Company,department,2020-02-07,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2161-43_tr_03,Minister of Power & Energy,State Minister of Renewable Energy & Power,Lanka Coal Company (Pvt.) Ltd.,department,2020-02-07,Gotabaya Rajapaksa,Gotabaya Rajapaksa
2161-43_tr_04,Minister of Power & Energy,State Minister of Renewable Energy & Power,Sri Lanka Sustainable Energy Authority,department,2020-02-07,Gotabaya Rajapaksa,Gotabaya Rajapaksa
